primaryTitle,startYear,runtimeMinutes
Lion's Heart,2013.0,94.0
ABCD: American-Born Confused Desi,2013.0,166.0
The White Storm,2013.0,140.0
Steins;Gate: The Movie - Load Region of Déjà Vu,2013.0,90.0
Secretly Greatly,2013.0,124.0
Dampfnudelblues,2013.0,95.0
Montage,2013.0,120.0
Cold Eyes,2013.0,119.0
Hwayi: A Monster Boy,2013.0,126.0
Patema Inverted,2013.0,98.0
Suck Me Shakespeer,2013.0,119.0
Shuddh Desi Romance,2013.0,141.0
The Terror Live,2013.0,97.0
Eastern Boys,2013.0,128.0
Tangerines,2013.0,87.0
Beneath,2013.0,89.0
Young Detective Dee: Rise of the Sea Dragon,2013.0,134.0
Unbeatable,2013.0,122.0
Simple Agi Ondh Love Story,2013.0,130.0
The Face Reader,2013.0,140.0
Hot Dog,2013.0,94.0
Ghost in the Shell: Arise - Border 2: Ghost Whispers,2013.0,57.0
Meu Passado Me Condena: O Filme,2013.0,102.0
Left Right Left,2013.0,155.0
Attarintiki Daredi,2013.0,170.0
"Blue Skies, Green Waters, Red Earth",2013.0,137.0
Jackass Presents: Bad Grandpa,2013.0,92.0
Sole a catinelle,2013.0,87.0
Dabbe: The Possession,2013.0,134.0
Shrek the Musical,2013.0,130.0
Nisshartho Bhalobasha: What is Love!,2013.0,151.0
Of Horses and Men,2013.0,81.0
Supermensch,2013.0,85.0
Googly,2013.0,136.0
Miss Violence,2013.0,98.0
Tim's Vermeer,2013.0,80.0
Life Feels Good,2013.0,112.0
Ice Soldiers,2013.0,95.0
Stray Dogs,2013.0,138.0
Memories,2013.0,132.0
Water and Fire,2013.0,113.0
Commitment,2013.0,113.0
Belle & Sebastian,2013.0,104.0
Thunder and the House of Magic,2013.0,85.0
Hope,2013.0,122.0
The Geographer Drank His Globe Away,2013.0,120.0
My World,2013.0,100.0
Justin Bieber's Believe,2013.0,92.0
The Boy and the World,2013.0,80.0
The Wolf and the Goat,2013.0,141.0
Gorko!,2013.0,100.0
North 24 Kaatham,2013.0,125.0
Hunter x Hunter: The Last Mission,2013.0,97.0
Raja Rani,2013.0,160.0
The Kingdom of Dreams and Madness,2013.0,118.0
Charlie's Country,2013.0,108.0
Little England,2013.0,132.0
Fish & Cat,2013.0,134.0
Han Gong-ju,2013.0,112.0
Behzat Ç. Ankara Yaniyor,2013.0,97.0
Hükümet Kadin 2,2013.0,105.0
Are We OK?,2013.0,92.0
Mountain of the Moon,2013.0,148.0
The Class of '92,2013.0,99.0
Queen,2013.0,146.0
Firestorm,2013.0,118.0
Dügün Dernek,2013.0,106.0
The Mafia Kills Only in Summer,2013.0,90.0
The Attorney,2013.0,127.0
The Suspect,2013.0,137.0
Drishyam,2013.0,160.0
Extraordinary Tales,2013.0,73.0
Adolf Hitler: The Greatest Story Never Told,2013.0,350.0
Ankhon Dekhi,2013.0,107.0
Heatstroke,2013.0,92.0
The Disappearance of Eleanor Rigby: Her,2013.0,100.0
A Walk Among the Tombstones,2014.0,114.0
Action Jackson,2014.0,144.0
The Giver,2014.0,97.0
Before We Go,2014.0,95.0
The Equalizer,2014.0,132.0
A Long Way Down,2014.0,96.0
Sin City: A Dame to Kill For,2014.0,102.0
Ex Machina,2014.0,108.0
Kid Cannabis,2014.0,110.0
The Boxtrolls,2014.0,96.0
Interstellar,2014.0,169.0
Dracula Untold,2014.0,92.0
Godzilla,2014.0,123.0
Mr. Peabody & Sherman,2014.0,92.0
Suite Française,2014.0,107.0
Love & Mercy,2014.0,121.0
A Merry Friggin' Christmas,2014.0,88.0
Reach Me,2014.0,95.0
Selma,2014.0,128.0
The Legend of Hercules,2014.0,99.0
Boyhood,2014.0,165.0
The Prince,2014.0,93.0
Blended,2014.0,117.0
Foxcatcher,2014.0,134.0
Paddington,2014.0,95.0
Seventh Son,2014.0,102.0
Big Eyes,2014.0,106.0
Cold in July,2014.0,109.0
Jai Ho,2014.0,135.0
You're Not You,2014.0,102.0
Ouija,2014.0,89.0
Jack Ryan: Shadow Recruit,2014.0,105.0
Kill the Messenger,2014.0,112.0
Forbidden Empire,2014.0,130.0
RoboCop,2014.0,117.0
Serena,2014.0,109.0
300: Rise of an Empire,2014.0,102.0
Hercules,2014.0,98.0
Saints and Soldiers: The Void,2014.0,94.0
Dying of the Light,2014.0,94.0
Teenage Mutant Ninja Turtles,2014.0,101.0
The Angriest Man in Brooklyn,2014.0,83.0
If I Stay,2014.0,107.0
Good People,2014.0,90.0
This Is Where I Leave You,2014.0,103.0
Dark House,2014.0,102.0
Revenge of the Green Dragons,2014.0,94.0
Wolves,2014.0,91.0
Sinbad: The Fifth Voyage,2014.0,89.0
Ride Along,2014.0,99.0
"I, Frankenstein",2014.0,92.0
John Doe: Vigilante,2014.0,93.0
Brick Mansions,2014.0,90.0
Testament of Youth,2014.0,129.0
The Lego Movie,2014.0,100.0
Exodus: Gods and Kings,2014.0,150.0
Outcast,2014.0,99.0
Jinn,2014.0,97.0
The Voices,2014.0,103.0
The Humbling,2014.0,112.0
The Skeleton Twins,2014.0,93.0
Don't Blink,2014.0,92.0
Maleficent,2014.0,97.0
Pawn Sacrifice,2014.0,115.0
The Drop,2014.0,106.0
Frank,2014.0,95.0
Effie Gray,2014.0,104.0
Better Living Through Chemistry,2014.0,91.0
Cesar Chavez,2014.0,102.0
Hector and the Search for Happiness,2014.0,120.0
Edge of Tomorrow,2014.0,113.0
"Love, Rosie",2014.0,102.0
Kahlil Gibran's The Prophet,2014.0,85.0
Skin Trade,2014.0,96.0
How to Train Your Dragon 2,2014.0,102.0
Million Dollar Arm,2014.0,124.0
[REC] 4: Apocalypse,2014.0,95.0
Cut Bank,2014.0,93.0
The Calling,2014.0,108.0
Jamesy Boy,2014.0,109.0
Vampire Academy,2014.0,104.0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014.0,81.0
The Way He Looks,2014.0,96.0
Every Secret Thing,2014.0,93.0
The Monkey King: Havoc in Heaven's Palace,2014.0,119.0
Some Kind of Beautiful,2014.0,99.0
Before I Go to Sleep,2014.0,92.0
Jersey Boys,2014.0,134.0
Sabotage,2014.0,109.0
The Tribe,2014.0,126.0
Mitt,2014.0,94.0
The Curse of Styria,2014.0,99.0
She's Funny That Way,2014.0,93.0
Stonehearst Asylum,2014.0,112.0
The Culture High,2014.0,120.0
Clown,2014.0,100.0
The Maze Runner,2014.0,113.0
Inherent Vice,2014.0,148.0
Treehouse,2014.0,100.0
While We're Young,2014.0,97.0
Rudderless,2014.0,105.0
That Awkward Moment,2014.0,94.0
Accused,2014.0,97.0
See You in Montevideo,2014.0,141.0
Unbroken,2014.0,137.0
The Nut Job,2014.0,85.0
Annie,2014.0,118.0
About Last Night,2014.0,100.0
Hyena,2014.0,112.0
Northern Soul,2014.0,102.0
Winter's Tale,2014.0,118.0
Divergent,2014.0,139.0
Captain America: The Winter Soldier,2014.0,136.0
The Loft,2014.0,108.0
Corn Island,2014.0,100.0
Song of the Sea,2014.0,93.0
The Amazing Spider-Man 2,2014.0,142.0
The Judge,2014.0,141.0
X-Men: Days of Future Past,2014.0,132.0
Date and Switch,2014.0,91.0
A Pigeon Sat on a Branch Reflecting on Existence,2014.0,101.0
Penguins of Madagascar,2014.0,92.0
Another World,2014.0,99.0
Pompeii,2014.0,105.0
Trash,2014.0,114.0
Let's Be Cops,2014.0,104.0
Heaven Is for Real,2014.0,99.0
Ride,2014.0,93.0
Monsters: Dark Continent,2014.0,119.0
Get Santa,2014.0,102.0
Everly,2014.0,92.0
The Hunger Games: Mockingjay - Part 1,2014.0,123.0
Sex Tape,2014.0,94.0
The Houses October Built,2014.0,91.0
Noah,2014.0,138.0
Infinitely Polar Bear,2014.0,90.0
Automata,2014.0,109.0
A Most Wanted Man,2014.0,122.0
The Best of Me,2014.0,118.0
Flight 7500,2014.0,80.0
The Two Faces of January,2014.0,96.0
Someone Marry Barry,2014.0,87.0
Exists,2014.0,81.0
Digging Up the Marrow,2014.0,89.0
Neighbors,2014.0,97.0
No Good Deed,2014.0,84.0
Guardians of the Galaxy,2014.0,121.0
Closer to the Moon,2014.0,112.0
Non-Stop,2014.0,106.0
Kristy,2014.0,86.0
Perfect Sisters,2014.0,96.0
Laggies,2014.0,99.0
The Gambler,2014.0,111.0
Kite,2014.0,90.0
13 Sins,2014.0,93.0
The Longest Week,2014.0,86.0
The Imitation Game,2014.0,114.0
Big Game,2014.0,90.0
Iverson,2014.0,106.0
Percentage,2014.0,86.0
Bad Johnson,2014.0,88.0
El nino,2014.0,136.0
Fort Bliss,2014.0,116.0
Grace of Monaco,2014.0,103.0
Dumb and Dumber To,2014.0,109.0
In Your Eyes,2014.0,106.0
In the Blood,2014.0,108.0
Cabin Fever 3: Patient Zero,2014.0,91.0
Tammy,2014.0,97.0
Dawn of the Planet of the Apes,2014.0,130.0
Into the Storm,2014.0,89.0
Walking on Sunshine,2014.0,97.0
Transformers: Age of Extinction,2014.0,165.0
Swelter,2014.0,96.0
Elsa & Fred,2014.0,93.0
Force Majeure,2014.0,120.0
Angry Video Game Nerd: The Movie,2014.0,115.0
"Electric Boogaloo: The Wild, Untold Story of Cannon Films",2014.0,106.0
Mockingbird,2014.0,81.0
The Mule,2014.0,103.0
Playing It Cool,2014.0,94.0
Two Night Stand,2014.0,86.0
God Help the Girl,2014.0,112.0
Robot Overlords,2014.0,90.0
Fear Clinic,2014.0,95.0
Horrible Bosses 2,2014.0,108.0
St. Vincent,2014.0,102.0
Wheels,2014.0,115.0
Maps to the Stars,2014.0,111.0
3 Days to Kill,2014.0,117.0
The Monuments Men,2014.0,118.0
The Search,2014.0,135.0
American Sniper,2014.0,133.0
Into the Woods,2014.0,125.0
A Good Marriage,2014.0,102.0
Premature,2014.0,93.0
Song One,2014.0,86.0
Earth to Echo,2014.0,91.0
Stage Fright,2014.0,89.0
The Dark Horse,2014.0,124.0
The Barber,2014.0,95.0
The Outsider,2014.0,94.0
The Wedding Pact,2014.0,91.0
Futuro Beach,2014.0,106.0
The Other Woman,2014.0,109.0
Wildlike,2014.0,104.0
Addicted,2014.0,106.0
Transcendence,2014.0,119.0
Lullaby,2014.0,117.0
Yevadu,2014.0,165.0
The Bag Man,2014.0,108.0
4 Minute Mile,2014.0,96.0
Draft Day,2014.0,110.0
Not Safe for Work,2014.0,74.0
Saint Seiya: Legend of Sanctuary,2014.0,93.0
Calvary,2014.0,102.0
Dear White People,2014.0,108.0
The Quiet Ones,2014.0,98.0
White Bird in a Blizzard,2014.0,91.0
The Stranger,2014.0,93.0
Think Like a Man Too,2014.0,106.0
Big Hero 6,2014.0,102.0
Supremacy,2014.0,110.0
The Cut,2014.0,138.0
An Honest Liar,2014.0,90.0
When the Game Stands Tall,2014.0,115.0
Kano,2014.0,185.0
Dark Was the Night,2014.0,99.0
4 Moons,2014.0,110.0
Black Sea,2014.0,114.0
The Book of Life,2014.0,95.0
The Raid 2,2014.0,150.0
Gone Girl,2014.0,149.0
Racing Hearts,2014.0,95.0
Redirected,2014.0,99.0
The Man Who Saved the World,2014.0,110.0
The Grand Budapest Hotel,2014.0,99.0
Muppets Most Wanted,2014.0,107.0
The Possession of Michael King,2014.0,83.0
Northmen: A Viking Saga,2014.0,97.0
The Devil's Hand,2014.0,86.0
22 Jump Street,2014.0,112.0
Falcon Rising,2014.0,103.0
Jessabelle,2014.0,90.0
The Green Prince,2014.0,101.0
Reasonable Doubt,2014.0,91.0
Wild,2014.0,115.0
Singham Returns,2014.0,142.0
The Hobbit: The Battle of the Five Armies,2014.0,144.0
Behaving Badly,2014.0,97.0
Beauty and the Beast,2014.0,112.0
Endless Love,2014.0,104.0
The Babadook,2014.0,94.0
Freezer,2014.0,83.0
A Girl Walks Home Alone at Night,2014.0,101.0
The Identical,2014.0,107.0
The Captive,2014.0,112.0
The Expendables 3,2014.0,126.0
Madame Bovary,2014.0,118.0
PK,2014.0,153.0
Kochadaiiyaan,2014.0,118.0
The Woman in Black 2: Angel of Death,2014.0,98.0
East Side Sushi,2014.0,106.0
Leprechaun: Origins,2014.0,90.0
The Rover,2014.0,103.0
Bad Country,2014.0,95.0
Barefoot,2014.0,90.0
Rio 2,2014.0,101.0
Lost River,2014.0,95.0
Bird People,2014.0,127.0
Need for Speed,2014.0,132.0
Space Station 76,2014.0,93.0
Kick,2014.0,146.0
2 States,2014.0,149.0
1: Nenokkadine,2014.0,170.0
The Forger,2014.0,95.0
Deliver Us from Evil,2014.0,118.0
Meet the Patels,2014.0,88.0
In the Name of the King: The Last Mission,2014.0,86.0
Swearnet,2014.0,112.0
Jamie Marks Is Dead,2014.0,101.0
Fed Up,2014.0,92.0
Life Itself,2014.0,121.0
Jacky in the Kingdom of Women,2014.0,87.0
Road to Paloma,2014.0,91.0
Cuban Fury,2014.0,98.0
Lap Dance,2014.0,100.0
Ungli,2014.0,114.0
Reality,2014.0,95.0
Kill Me Three Times,2014.0,90.0
Lemon Tree Passage,2014.0,84.0
The Scribbler,2014.0,88.0
Predestination,2014.0,97.0
The Homesman,2014.0,122.0
They Came Together,2014.0,83.0
Goodbye to Language,2014.0,70.0
The Barkley Marathons: The Race That Eats Its Young,2014.0,89.0
Rage,2014.0,98.0
The November Man,2014.0,108.0
Ping Pong Summer,2014.0,92.0
Catch Hell,2014.0,98.0
Lovesick,2014.0,85.0
Ironclad: Battle for Blood,2014.0,108.0
Killers,2014.0,137.0
Open Windows,2014.0,100.0
Night of the Wolf,2014.0,95.0
Creep,2014.0,77.0
Goodbye to All That,2014.0,87.0
Taken 3,2014.0,108.0
Next Goal Wins,2014.0,97.0
Son of a Gun,2014.0,108.0
Clouds of Sils Maria,2014.0,124.0
Bears,2014.0,78.0
Copenhagen,2014.0,98.0
Happy New Year,2014.0,180.0
Walk of Shame,2014.0,95.0
The Single Moms Club,2014.0,111.0
And So It Goes,2014.0,94.0
Left Behind,2014.0,110.0
Get on Up,2014.0,139.0
Paranormal Activity: The Marked Ones,2014.0,84.0
Among the Living,2014.0,90.0
Mr. Turner,2014.0,150.0
The Last Five Years,2014.0,94.0
Land of Storms,2014.0,105.0
Alien Outpost,2014.0,92.0
The Grump,2014.0,102.0
Rob the Mob,2014.0,104.0
Mercy,2014.0,79.0
5 to 7,2014.0,95.0
The Keeping Room,2014.0,95.0
Cooties,2014.0,88.0
Stretch,2014.0,94.0
Aloft,2014.0,112.0
Little Buddho,2014.0,96.0
The Lookalike,2014.0,100.0
Ask Me Anything,2014.0,100.0
The Rewrite,2014.0,107.0
Frontera,2014.0,103.0
Alien Abduction,2014.0,85.0
Jauja,2014.0,109.0
Escobar: Paradise Lost,2014.0,120.0
The Suicide Theory,2014.0,98.0
The Canal,2014.0,92.0
The Mighty Angel,2014.0,110.0
God's Not Dead,2014.0,113.0
Wyrmwood: Road of the Dead,2014.0,98.0
By the Gun,2014.0,110.0
Bullet,2014.0,87.0
Poker Night,2014.0,104.0
Rich Hill,2014.0,91.0
Come Back to Me,2014.0,96.0
Holiday,2014.0,160.0
Plastic,2014.0,102.0
Iceman,2014.0,104.0
Against the Sun,2014.0,100.0
A Million Ways to Die in the West,2014.0,116.0
The Last Survivors,2014.0,95.0
Lilting,2014.0,83.0
The Town That Dreaded Sundown,2014.0,86.0
Birdman or (The Unexpected Virtue of Ignorance),2014.0,119.0
The Frame,2014.0,127.0
The Duke of Burgundy,2014.0,104.0
Gunday,2014.0,152.0
Girl House,2014.0,101.0
Life After Beth,2014.0,89.0
Whiplash,2014.0,106.0
The Fault in Our Stars,2014.0,126.0
Alive Inside: A Story of Music and Memory,2014.0,78.0
At the Devil's Door,2014.0,91.0
Ragini MMS 2,2014.0,119.0
The Hornet's Nest,2014.0,93.0
'71,2014.0,99.0
Blind,2014.0,96.0
Boulevard,2014.0,88.0
Step Up All In,2014.0,112.0
Dig Two Graves,2014.0,85.0
Match,2014.0,92.0
A Little Chaos,2014.0,117.0
Love Is Strange,2014.0,94.0
Queen of the Mountains,2014.0,135.0
The Dark Valley,2014.0,115.0
The Good Lie,2014.0,110.0
About Alex,2014.0,99.0
Miss Julie,2014.0,129.0
Time Lapse,2014.0,104.0
In Order of Disappearance,2014.0,116.0
Dedh Ishqiya,2014.0,152.0
Jilla,2014.0,185.0
Sulemani Keeda,2014.0,89.0
October Gale,2014.0,91.0
Night at the Museum: Secret of the Tomb,2014.0,98.0
Young Ones,2014.0,100.0
Who Took Johnny,2014.0,81.0
Saint Laurent,2014.0,150.0
Yves Saint Laurent,2014.0,106.0
Fury,2014.0,134.0
The Remaining,2014.0,88.0
The Riot Club,2014.0,107.0
The Salvation,2014.0,92.0
What We Did on Our Holiday,2014.0,95.0
Total Chaos,2014.0,108.0
"Two Days, One Night",2014.0,95.0
Sex Ed,2014.0,92.0
Rosewater,2014.0,103.0
Devil's Due,2014.0,89.0
The One I Love,2014.0,91.0
Winter Sleep,2014.0,196.0
Welcome to New York,2014.0,125.0
Search Party,2014.0,93.0
A Chance Encounter,2014.0,81.0
Main Tera Hero,2014.0,128.0
Phoenix,2014.0,98.0
Debug,2014.0,86.0
Veronica Mars,2014.0,107.0
Wolfcop,2014.0,79.0
Zombeavers,2014.0,77.0
Top Five,2014.0,102.0
The Little Death,2014.0,96.0
Jack Strong,2014.0,128.0
America: Imagine the World Without Her,2014.0,107.0
Gemma Bovery,2014.0,99.0
The Interview,2014.0,112.0
Welcome to Me,2014.0,87.0
Starry Eyes,2014.0,98.0
The Pyramid,2014.0,89.0
Atlas Shrugged: Who Is John Galt?,2014.0,99.0
Serial Bad Weddings,2014.0,97.0
Kingsman: The Secret Service,2014.0,129.0
Leviathan,2014.0,140.0
Tokyo Tribe,2014.0,116.0
United Passions,2014.0,110.0
Indigenous,2014.0,86.0
When Animals Dream,2014.0,84.0
The Perfect Husband,2014.0,85.0
3 Hearts,2014.0,108.0
Blood Punch,2014.0,104.0
7 Minutes,2014.0,92.0
A Haunted House 2,2014.0,86.0
Dr. Cabbie,2014.0,101.0
Dead Snow 2: Red vs. Dead,2014.0,100.0
Amnesiac,2014.0,90.0
White God,2014.0,121.0
"As Above, So Below",2014.0,93.0
Wish I Was Here,2014.0,106.0
Magic in the Moonlight,2014.0,97.0
Life Partners,2014.0,93.0
Nightcrawler,2014.0,117.0
Out of the Dark,2014.0,92.0
Lucy,2014.0,89.0
The Blood Lands,2014.0,79.0
Black or White,2014.0,121.0
Chef,2014.0,114.0
I Origins,2014.0,106.0
Hippocrates: Diary of a French Doctor,2014.0,102.0
99 Homes,2014.0,112.0
Manglehorn,2014.0,97.0
Bang Bang,2014.0,153.0
My Old Lady,2014.0,107.0
Obvious Child,2014.0,84.0
The Signal,2014.0,97.0
Dragon Nest: Warriors' Dawn,2014.0,88.0
John Wick,2014.0,101.0
Beyond the Reach,2014.0,91.0
"20,000 Days on Earth",2014.0,97.0
God's Pocket,2014.0,88.0
American Heist,2014.0,94.0
The Pact II,2014.0,96.0
Manam,2014.0,163.0
ABCs of Death 2,2014.0,125.0
Margarita with a Straw,2014.0,100.0
5 Flights Up,2014.0,88.0
The Connection,2014.0,135.0
Far from Men,2014.0,101.0
A Most Violent Year,2014.0,125.0
All This Mayhem,2014.0,104.0
Backcountry,2014.0,92.0
Kung Fu Jungle,2014.0,100.0
Happy Christmas,2014.0,82.0
Spanish Affair,2014.0,98.0
Extraterrestrial,2014.0,101.0
The Anomaly,2014.0,97.0
The Road Within,2014.0,100.0
Wood Job!,2014.0,116.0
Comet,2014.0,91.0
Last Shift,2014.0,88.0
The Trip to Italy,2014.0,108.0
The Face of an Angel,2014.0,101.0
Drive Hard,2014.0,92.0
Kundo: Age of the Rampant,2014.0,137.0
The Purge: Anarchy,2014.0,103.0
Alex of Venice,2014.0,86.0
Dolphin Tale 2,2014.0,107.0
It's Entertainment,2014.0,140.0
Joy of Fatherhood,2014.0,110.0
Just Before I Go,2014.0,95.0
The Theory of Everything,2014.0,123.0
The Guest,2014.0,100.0
The Hundred-Foot Journey,2014.0,122.0
Planes: Fire & Rescue,2014.0,83.0
Let's Kill Ward's Wife,2014.0,82.0
Highway,2014.0,133.0
Aagadu,2014.0,165.0
Hoodies vs. Hooligans,2014.0,95.0
Camp X-Ray,2014.0,117.0
Deep in the Darkness,2014.0,100.0
Animal,2014.0,82.0
Mary Kom,2014.0,122.0
Cantinflas,2014.0,102.0
Boy Meets Girl,2014.0,95.0
The Water Diviner,2014.0,111.0
Stromberg - Der Film,2014.0,123.0
Wild Tales,2014.0,122.0
My Summer in Provence,2014.0,105.0
Babysitting,2014.0,85.0
Moms' Night Out,2014.0,98.0
Happy Ending,2014.0,135.0
Titli,2014.0,116.0
Not My Day,2014.0,110.0
Nicholas on Holiday,2014.0,97.0
Faults,2014.0,89.0
Rurouni Kenshin: The Legend Ends,2014.0,134.0
Rurouni Kenshin Part II: Kyoto Inferno,2014.0,138.0
Eden,2014.0,90.0
Humshakals,2014.0,159.0
The Guide,2014.0,122.0
Inner Demons,2014.0,85.0
Who Am I,2014.0,102.0
The Wonders,2014.0,110.0
Before I Disappear,2014.0,93.0
Cub,2014.0,84.0
Gett,2014.0,115.0
Learning to Drive,2014.0,90.0
The Editor,2014.0,95.0
Grace: The Possession,2014.0,87.0
Appropriate Behavior,2014.0,86.0
The Invisible Boy,2014.0,100.0
We'll Never Have Paris,2014.0,92.0
Reaper,2014.0,90.0
Goodnight Mommy,2014.0,99.0
Magical Girl,2014.0,127.0
The Treatment,2014.0,131.0
Dinosaur 13,2014.0,95.0
Eden,2014.0,131.0
Cymbeline,2014.0,98.0
Listen Up Philip,2014.0,108.0
Camp Takota,2014.0,95.0
The Inbetweeners 2,2014.0,96.0
Tusk,2014.0,102.0
Børning,2014.0,89.0
"Like Sunday, Like Rain",2014.0,104.0
See No Evil 2,2014.0,90.0
The World of Kanako,2014.0,118.0
Jimmy's Hall,2014.0,109.0
Mea culpa,2014.0,90.0
10.000 Km,2014.0,99.0
Take Care,2014.0,94.0
Little Accidents,2014.0,105.0
Beyond the Lights,2014.0,116.0
Coming Home,2014.0,109.0
Pasolini,2014.0,84.0
Miss Meadows,2014.0,88.0
Diplomacy,2014.0,84.0
Tim Maia,2014.0,140.0
Shelter,2014.0,105.0
The Hungover Games,2014.0,85.0
Preservation,2014.0,88.0
Amira & Sam,2014.0,90.0
Black Mountain Side,2014.0,99.0
Department Q: The Absent One,2014.0,119.0
Gun Woman,2014.0,86.0
Heropanti,2014.0,146.0
Finding Fanny,2014.0,102.0
Race Gurram,2014.0,163.0
A Small September Affair,2014.0,106.0
Let Us Prey,2014.0,92.0
A Brilliant Young Mind,2014.0,111.0
Mega Shark vs. Mecha Shark,2014.0,85.0
Leopardi,2014.0,143.0
Listening,2014.0,98.0
We Still Kill the Old Way,2014.0,94.0
Pride,2014.0,119.0
Theeb,2014.0,100.0
Killer Mermaid,2014.0,94.0
Hasee Toh Phasee,2014.0,141.0
The Villain,2014.0,129.0
Dukhtar,2014.0,93.0
Honeymoon,2014.0,87.0
"Men, Women & Children",2014.0,119.0
The New Girlfriend,2014.0,108.0
Hellion,2014.0,99.0
Xenia,2014.0,134.0
Where Hope Grows,2014.0,95.0
Barbecue,2014.0,98.0
Reclaim,2014.0,96.0
Free to Play,2014.0,75.0
The Cobbler,2014.0,99.0
Love at First Fight,2014.0,98.0
Son of God,2014.0,138.0
Video Games: The Movie,2014.0,101.0
Alleluia,2014.0,93.0
The Last Man on the Moon,2014.0,95.0
El Ott,2014.0,92.0
The Blue Room,2014.0,76.0
Still the Water,2014.0,121.0
Perdona Si Te Llamo Amor,2014.0,120.0
Boss Wants a Happy Ending,2014.0,109.0
It Follows,2014.0,100.0
Tutta colpa di Freud,2014.0,120.0
The 10 Year Plan,2014.0,90.0
The Redwood Massacre,2014.0,82.0
Trailer Park Boys: Don't Legalize It,2014.0,95.0
Marshland,2014.0,105.0
Big Stone Gap,2014.0,103.0
Stratos,2014.0,137.0
Sapphire Blue,2014.0,116.0
"Kumiko, The Treasure Hunter",2014.0,105.0
The Overnighters,2014.0,102.0
Red Army,2014.0,84.0
Black Rose,2014.0,83.0
The Internet's Own Boy: The Story of Aaron Swartz,2014.0,105.0
Jackie & Ryan,2014.0,90.0
Last Days in Vietnam,2014.0,98.0
Suburban Gothic,2014.0,90.0
Land Ho!,2014.0,95.0
Hidden Away,2014.0,96.0
The Falling,2014.0,102.0
Good Kill,2014.0,102.0
Boychoir,2014.0,103.0
Cowspiracy: The Sustainability Secret,2014.0,90.0
Shaadi Ke Side Effects,2014.0,145.0
Sea Fog,2014.0,111.0
A Second Chance,2014.0,102.0
Still Alice,2014.0,101.0
Charlie's Farm,2014.0,93.0
Adult Beginners,2014.0,92.0
Ugramm,2014.0,132.0
Veeram,2014.0,161.0
Torrente 5,2014.0,105.0
Annabelle,2014.0,99.0
Next Time I'll Aim for the Heart,2014.0,111.0
Whitey: United States of America v. James J. Bulger,2014.0,107.0
Paper Planes,2014.0,96.0
Imperial Dreams,2014.0,87.0
Stand by Me Doraemon,2014.0,95.0
Burying the Ex,2014.0,89.0
Hungry Hearts,2014.0,109.0
Parasyte: Part 1,2014.0,109.0
Antidote,2014.0,125.0
Stereo,2014.0,98.0
As the Gods Will,2014.0,117.0
Bobby Jasoos,2014.0,121.0
The Reincarnate,2014.0,150.0
Breathe,2014.0,91.0
Kill Dil,2014.0,127.0
Yaariyan,2014.0,145.0
The Taking of Deborah Logan,2014.0,90.0
Haider,2014.0,160.0
Ulidavaru Kandanthe,2014.0,154.0
Spring,2014.0,109.0
O21,2014.0,124.0
Daawat-e-Ishq,2014.0,118.0
When Marnie Was There,2014.0,103.0
Samba,2014.0,118.0
The Dead Lands,2014.0,107.0
Tazza: The Hidden Card,2014.0,147.0
Mythica: A Quest for Heroes,2014.0,92.0
Timbuktu,2014.0,96.0
Tamako Love Story,2014.0,83.0
What We Do in the Shadows,2014.0,86.0
Shrew's Nest,2014.0,91.0
The Divine Move,2014.0,118.0
Supercondriaque,2014.0,107.0
Fasten Your Seatbelts,2014.0,110.0
Mrs. Brown's Boys D'Movie,2014.0,94.0
SK1,2014.0,120.0
I Can Quit Whenever I Want,2014.0,100.0
Cake,2014.0,102.0
The Battered Bastards of Baseball,2014.0,80.0
Rampage: Capital Punishment,2014.0,93.0
Killer Legends,2014.0,86.0
Virunga,2014.0,100.0
Night Will Fall,2014.0,75.0
The Blue Elephant,2014.0,170.0
Tekken: Kazuya's Revenge,2014.0,90.0
Stations of the Cross,2014.0,110.0
Rise of the Legend,2014.0,131.0
"Black Coal, Thin Ice",2014.0,110.0
All Good 2: Back to Square One,2014.0,98.0
Little Forest: Summer/Autumn,2014.0,111.0
Casa Grande,2014.0,115.0
Zaman Makinesi 1973,2014.0,105.0
Recep Ivedik 4,2014.0,117.0
Only You,2014.0,105.0
The Snow Queen 2,2014.0,81.0
Eyyvah Eyvah 3,2014.0,105.0
Bewakoofiyaan,2014.0,119.0
Raja Natwarlal,2014.0,141.0
Altar,2014.0,95.0
The Pirates,2014.0,130.0
10.0 Earthquake,2014.0,88.0
Head Full of Honey,2014.0,139.0
Mardaani,2014.0,113.0
For Some Inexplicable Reason,2014.0,96.0
Gueros,2014.0,106.0
Hercules Reborn,2014.0,95.0
The Teacher's Diary,2014.0,110.0
Housebound,2014.0,107.0
Time Out of Mind,2014.0,120.0
La cueva,2014.0,80.0
1983,2014.0,138.0
I'm Not Angry!,2014.0,110.0
Excuse My French,2014.0,99.0
Stop at Nothing: The Lance Armstrong Story,2014.0,104.0
Miss Granny,2014.0,124.0
Ohm Shanthi Oshaana,2014.0,136.0
Harmontown,2014.0,101.0
The Look of Silence,2014.0,103.0
Che,2014.0,125.0
The Incident,2014.0,100.0
My Little Pony: Equestria Girls - Rainbow Rocks Animated,2014.0,75.0
Coffee Shop,2014.0,88.0
Bhoothnath Returns,2014.0,155.0
